name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-01-01 10:00:00,66.0789326976,66.1168443683,60.934471674,66.1222394298,47.4893945073,80.3881239365,47.4880261941,14.190067048,65.7963906589,0.0107609022937,65.8910401195,47.4907419411,2.45684149017,111.311405362,101.185844032,105.51234705,1.24274751288,0.0105688394393,65.7970305521,52.7731803194,65.7966411238,7.08577330202,14.7430466245,66.0776825329,0.0117127698073,73.8594613238,66.1170820505,14.7539920673,66.2467521174,80.4245662688
2015-01-01 11:00:00,66.077135339,66.4449751856,47.6080577334,66.6813966014,47.4876527547,80.3857519283,47.4876188492,14.1937332465,58.0867324853,0.0101777126805,65.8871159313,47.4879739823,2.45679677299,111.311212172,105.503465341,105.516617589,1.24287133988,0.0102959025481,58.0883130025,52.7706999402,58.0872871099,7.08487289674,14.7430520102,66.0764675554,0.0107988368357,73.9296309183,66.4469215109,14.754077979,66.141916039,80.4194891807
2015-01-01 12:00:00,66.0766984304,90.6163097017,47.4921688056,90.6443095611,47.4876828312,80.3854058285,47.4875447524,14.1969120475,57.5957429133,0.010144582311,60.7870663864,47.4868774572,2.45674021759,111.311384036,111.246886535,111.251459893,1.24291141987,0.0104264943836,57.597875673,52.7691092554,57.5967052014,7.08462878033,14.7430701951,66.0833516007,0.0106031862214,90.642893824,90.6183781442,14.7540700115,66.1535848044,80.4112866514
2015-01-01 13:00:00,66.0816596252,111.195753963,60.9335519263,111.228520243,60.9353636674,80.3890485857,47.4880042113,14.2018901746,47.8666063521,0.0101761105414,65.9272024207,60.9330813589,2.45677793869,111.311886494,111.249678451,111.255584565,1.24294860812,60.9350987203,47.8688255422,52.7681143289,47.8674268318,7.08500506496,14.7430737851,66.0838948993,0.0105620450051,111.228349485,111.196237106,14.7541182091,66.3559302637,80.4181241335
2015-01-01 14:00:00,66.0840182958,111.269520688,60.9361872202,120.636492552,60.9392406484,85.4020578315,51.2053880851,14.2055166525,48.8409233206,0.010602751032,65.9359775355,60.9365548847,2.45672900467,120.639825053,111.269333135,111.297263402,1.24304006148,60.9371797569,48.843383107,52.7700624459,48.8418002727,7.08619304226,14.7430805436,66.0843052537,0.0109817849015,111.294368203,111.273114952,14.7543424127,66.8543137936,85.4124518313
2015-01-01 15:00:00,66.3962165378,120.717785533,60.9398703267,120.766638631,66.0852449482,87.1981703143,51.5269317534,14.2064610425,47.384590703,0.0173910765677,65.9237657667,60.9396386062,2.45676154856,120.780114967,120.714764887,120.717813075,1.24305665246,66.0851815174,47.3883843337,52.7726242636,47.3860998438,7.53162666526,14.7430814232,66.0844518518,0.017502649923,120.704969448,120.717916248,14.754567029,67.9076495971,87.2019957937
2015-01-01 16:00:00,87.2232706521,120.722753424,66.0848359601,120.768168328,87.2410498431,87.2201768859,51.5270358908,14.2088952538,47.2858283882,0.0210255638523,60.8623467805,66.0848886813,2.45682486961,120.7803312,120.715390195,120.718759393,1.24316746654,87.241797884,47.2922634835,52.8092365404,47.2880979378,7.67912753384,14.7430718416,66.0842514486,0.0257343243414,120.706504943,120.721828616,14.75460456,87.3517689055,87.2233678653
2015-01-01 17:00:00,87.2238245503,120.723736515,66.0860603296,120.768633435,87.2413557792,87.2198471898,51.5268091915,14.2115278642,47.272076998,66.0870259365,60.7817979071,66.0864732588,2.45685905804,120.780371741,120.715528172,120.718729623,1.24314500311,87.2418822835,47.2803509205,52.8171421398,47.2746279849,7.66402420915,14.7430637106,66.083930388,66.0878066155,120.705871598,120.722750638,14.7545465376,87.3712904263,87.2228874677
2015-01-01 18:00:00,87.2239564403,120.72369515,66.0854055399,120.768828466,87.2414363165,87.2187451953,51.5268086686,14.214426399,47.2007248706,66.0871110726,61.0687822155,66.0858831124,2.45682986989,120.780539586,120.715544736,120.718421452,1.24317105489,87.2419076408,47.2109947631,52.8179039861,47.2031976394,7.66839730839,14.7430580178,66.0834996434,66.0891030136,120.703416126,120.723053018,14.7545381609,87.3817814783,87.2216574266
2015-01-01 19:00:00,87.2239284552,120.723025473,66.0843908892,120.768836809,87.2413853032,87.2176236393,51.2647510779,14.2170979363,47.2647783558,66.0871373854,65.8942425313,66.0849433603,2.45678635295,120.780350511,120.715628204,120.718752953,1.24332208871,87.2419142691,47.2726582587,52.7992924767,47.267012506,7.68534450518,14.7430503636,66.0829627622,66.0898103743,120.702739189,120.722991465,14.7543663513,87.4130135674,87.2204699399
2015-01-01 20:00:00,87.2238698975,120.721786587,66.0837519002,120.768852522,87.2413609004,87.2145059523,51.2748674119,14.2199321627,47.1625665091,66.0871501781,65.9372079965,66.0843773937,2.45653493709,120.780244098,120.715603511,120.718470578,1.24365961391,87.2419150988,47.1701759567,52.8021280778,47.1646380515,7.6856131232,14.7430448252,66.0798582274,66.0901233002,120.701874982,120.722497199,14.754171995,87.4170369893,87.2169689791
2015-01-01 21:00:00,87.2239896209,120.720940965,66.083952882,120.768649761,87.2413961143,87.2098253083,51.277508086,14.2226965638,47.1024251876,66.0871555357,65.9290575872,66.0845028036,2.45521606059,120.780195288,120.715490596,120.718418949,1.24410161612,87.2419088756,47.1091099818,52.8077852992,47.1045811348,7.68617391193,14.7430369381,66.0222088377,66.0901816491,120.699882739,120.722047832,14.753889273,87.4093965129,87.2119422769
2015-01-01 22:00:00,87.2238333876,120.719206827,66.0837699784,120.768255118,87.2413863642,87.1941810714,47.4909675848,14.2257018763,47.0979727583,66.0871518491,65.908314961,66.084223217,2.4547670542,120.779993489,120.715203719,120.717900441,1.2459772418,87.241895418,47.10349585,52.8032210172,47.0996839163,7.68567547479,14.7430273458,58.4229855977,66.0899627791,120.695000847,120.720741512,14.7529524517,87.4037434615,87.1964979044
2015-01-01 23:00:00,87.2237005784,120.717335731,66.0823314839,120.767818644,87.2413329587,87.1651463461,47.490257994,14.2282889607,47.1009533753,66.0871436465,65.705175771,66.0826591716,2.45458111763,120.779676688,120.714753045,120.716887391,1.24983801579,87.2418840991,47.1057007166,52.7980291651,47.1023014452,7.68300107239,14.7430180095,58.4319885405,66.0892576745,120.680813746,120.718847031,14.7466498953,87.4021304494,87.1676450688
2015-01-02 00:00:00,87.2235367959,120.716022725,66.082303642,120.767392845,87.2412252022,87.1523511383,47.4879033333,14.2310104909,46.9775514934,66.0871336944,46.9798638186,66.0827608637,2.45464160768,120.779617289,120.71431785,120.716037209,1.25111099365,87.2418676734,46.9830126846,52.7955113042,46.9796046991,2.68987151933,14.7430093175,58.4498817895,66.0886884847,120.666697755,120.716655398,14.7438643838,87.4011696226,87.1544356218
2015-01-02 01:00:00,87.2232674004,120.713055128,66.0773997152,120.766965055,87.2412702718,87.0022454085,47.4875303955,14.2365902274,46.9727030758,66.0871265513,46.9768150913,66.0775721074,2.45471398599,120.778860479,120.712458862,120.713579151,1.27399425387,87.2418563715,46.9774254766,52.7934129797,46.9740389916,2.67961041102,14.7429929713,58.4498471691,66.088315271,120.675415985,120.711897157,14.7431738836,87.3994902864,87.00441307
2015-01-02 02:00:00,87.2228656973,120.711510573,66.0226307932,120.766757662,87.2412261885,85.2941703276,47.4874462795,14.2395977772,46.9336251844,66.0871201688,46.9362795691,66.0225725256,2.45489133334,120.778833777,120.711301077,120.712620249,1.4953568273,87.2418480302,46.937948987,52.7933756851,46.9345001795,2.67482875392,14.7429772539,47.5354133737,66.0880846037,120.6993967,120.709764731,14.743051015,87.3939928056,85.2969005894
2015-01-02 03:00:00,87.2225830169,120.711683156,66.0684743152,120.766413613,87.2411688088,85.2101663248,47.4874161243,14.2394610432,46.4972911466,66.0871160062,46.5008212639,66.0686149935,2.45606894838,120.778833673,120.711836283,120.712854098,1.60765428756,87.2418417919,46.5019871557,52.7921673357,46.4979705001,2.67282714922,14.7429676737,47.4964348311,66.0879845389,120.700600415,120.709368228,14.7430498996,87.3889053772,85.2138664696
2015-01-02 04:00:00,87.223119073,120.711607775,66.0827683552,120.765976876,87.2410525519,85.2633052793,47.4873960554,14.2389496118,46.4966404403,66.0871146676,46.5019607759,66.0833693457,2.4568627388,120.778707512,120.711906495,120.712835088,1.62920543084,87.2418384699,46.5024541503,52.7934370823,46.497188404,2.67204332247,14.7429719182,47.4921340623,66.0879257497,120.699969796,120.708471865,14.7432657249,87.3945566267,85.2666959085
2015-01-02 05:00:00,87.2233064614,120.711336104,66.0840300416,120.765418295,87.2409679551,86.9828791378,47.4873983623,14.2454536288,46.498988019,66.0871180304,46.509481456,66.0847465043,2.45695531249,120.778318293,120.711593265,120.712529384,1.63685250352,87.2418338296,46.5067070538,52.7882721452,46.4995706602,2.67162889232,14.7429853308,47.4909048462,66.0879714881,120.698180713,120.707835768,14.7440683502,87.396453866,86.9859671061
2015-01-02 06:00:00,87.2230929978,120.707251825,66.0843260003,120.761055271,87.2405804724,86.8120081875,47.4874780295,14.2498260567,46.4915460115,66.0871160752,46.520017409,66.0849499672,2.45749767182,120.773860991,120.70812492,120.708662255,1.63892927243,87.2417696117,46.5015293719,52.7850275597,46.4925156954,2.67160062936,14.7429908452,47.4899402805,66.0881382375,120.642390101,120.699599321,14.7457911827,87.3830368989,86.8159745323
2015-01-02 07:00:00,87.2177638476,95.5217464402,66.0854606336,111.29312058,87.2352829801,85.0063529299,47.4874766225,14.254870141,46.3109271537,66.0870965743,46.5270339272,66.0860404295,2.46351871727,111.293999249,95.5235343861,104.863897604,1.64234527832,87.2397028447,46.3236304209,52.7854831484,46.3122504361,2.67235635447,14.742991481,47.4888915697,66.0881366844,85.4651573227,95.5142164254,14.7496008686,87.2912686004,85.0377664561
2015-01-02 08:00:00,66.088914018,85.6540249185,66.0861782555,111.286818066,66.087685312,68.9550301107,47.4873575769,14.2595132495,26.8719690607,66.0862638974,46.5280511015,66.0862956199,2.66384852006,111.292005256,85.6569341083,85.670114792,1.6441037174,66.088938128,26.8886769148,52.7817802891,26.8734249295,2.67692597058,14.7429933435,47.4880925221,66.0865339017,85.4430717735,85.6570843051,14.7508223508,66.2209861203,74.4045049721
2015-01-02 09:00:00,66.0726768085,66.1039880986,66.0843551302,110.880589868,66.0798758869,68.8913872322,47.4874190815,14.2636564579,15.3787980701,60.905342959,46.5287449489,66.0842329946,2.66340283077,110.880062348,66.1032397319,69.633444919,1.64415122695,66.0798052098,15.4013050827,52.7797298362,15.3802625002,2.67297120639,14.7429994655,47.4885377143,60.9053640625,66.8059434682,66.8080386504,14.7523950964,66.0953494777,69.6276921012
2015-01-02 10:00:00,47.4897177788,66.0709379262,60.938793752,66.0900340266,47.4904818784,68.8787181407,47.4873266594,14.266764777,14.8728936011,60.8806763683,46.4974951794,60.9387487789,2.45724810377,66.0807333978,66.0692206534,69.5126351092,1.53097996277,0.0112074253837,14.914650018,52.7785953504,14.874397197,2.47712996645,14.7430038084,47.4879285283,60.8801214276,66.0872286254,66.0878388805,14.7528532301,66.0528249693,69.514656103
2015-01-02 11:00:00,47.4909135239,66.0747188389,60.9374092807,66.0925922202,47.4911036966,68.9029551769,47.4872734825,14.2696169722,14.7357598832,0.010574771261,46.4916263501,60.9383571561,2.4569673898,66.0901175102,66.0712577858,68.8921203603,1.51585773203,0.0106945409333,14.8306072684,52.7790685137,14.7371687386,2.45746022116,14.7430072136,47.4866812157,0.0120100812543,66.0909760401,66.0899288743,14.7529222748,66.0440337877,68.9052873729
2015-01-02 12:00:00,62.9366576074,69.5850096012,60.9371303105,90.8507638816,60.9414263622,68.9639730079,47.4874165889,14.2727169683,15.217035742,0.0103488040152,43.1064311979,60.9389103222,2.45694011059,90.8558993773,69.578494992,69.61369974,1.48860348248,60.9384148979,16.0838292965,52.7794115801,15.2185146512,2.46185237003,14.7430011904,47.491364032,0.0113691790611,69.6083380978,69.6001268762,14.7530927225,66.0823197047,69.6134934868
2015-01-02 13:00:00,66.0929524705,85.6574309201,60.9376138814,111.286507842,66.0888057051,68.9692993324,47.4873582518,14.276643285,14.6394769622,0.0106272613075,46.5018101244,66.0845009111,2.45706262989,111.292764083,85.656460077,85.6594346368,1.51073779929,66.0887306135,14.7946801185,52.7798220305,14.6406665574,2.65452255045,14.7429946057,47.4884133811,0.0117235836109,85.4568351667,85.6570022565,14.7527765266,66.1933715818,74.6315913063
2015-01-02 14:00:00,66.107479389,85.6708486172,60.9461935938,111.305341844,66.0913507852,68.979214375,47.4877826601,14.2803415729,14.5870979844,60.903975872,46.4818661748,66.0904760663,2.46663990932,111.305078864,85.6642967312,85.6698023228,1.52379804288,66.0893991993,14.7899951056,52.7806549728,14.588041462,2.67163097967,14.7429878542,47.490608499,60.89999763,85.4702733971,85.6738612729,14.7531330371,66.3142765349,75.5161857663
2015-01-02 15:00:00,81.932187368,95.2765744816,66.1254551922,120.757691892,120.295318967,74.828906856,51.4873657612,14.2864839623,14.7005093231,60.905366691,15.2709370397,120.295383776,66.0848761959,120.807436244,95.2711427044,95.269667128,66.093842034,120.295439124,14.7891667579,52.7746692207,14.7012626919,51.2471332502,14.7430945005,47.5131964912,60.9047946703,94.9976381105,95.2772471405,14.7534849075,95.2718909647,75.5322673278
2015-01-02 16:00:00,81.9326971797,95.2792538483,120.297373808,120.758343959,120.29751659,74.829816999,51.5139308239,14.291062399,14.7223595433,120.287079064,14.768330537,120.298099883,66.0856370124,120.8084598,95.2722752834,95.2708006645,120.733811242,120.297551134,14.7856469005,52.7906383518,14.722981041,51.5130897226,14.7430912242,47.5248231102,120.282136908,95.004230625,95.2793260095,14.7535251138,95.2735435366,75.5328058226
2015-01-02 17:00:00,81.9327935814,95.2794500893,120.298033506,120.758511668,120.297664272,74.8295883302,51.525242563,14.2944288967,14.7418882442,120.296526106,14.7575623463,120.298623084,66.0868533894,120.808740817,95.2725403939,95.2708199201,120.738560009,120.2976003,14.7839926935,52.7919673795,14.7425332959,51.5245349715,14.7430809161,47.5357537134,120.296787825,95.0059833888,95.279643335,14.7531702244,95.2739272715,75.5321039695
2015-01-02 18:00:00,81.9327472078,95.2792969393,120.298027704,120.758509411,120.297658379,74.8290246365,51.5276820922,14.2979301547,14.7457912503,120.296571231,14.7521575469,120.298465327,66.0852799748,120.808862021,95.2726002526,95.2704202247,120.728768465,120.29761023,14.7807677891,52.7926166689,14.7467733539,51.527077169,14.7430734723,47.545829062,120.297268803,95.0050717093,95.279519681,14.7503035839,95.2740496275,75.5306086232
2015-01-02 19:00:00,81.9326455282,95.2786965437,120.297865116,120.758507209,120.297618743,74.8230167724,51.526961047,14.3000958201,14.7403938279,120.296585804,14.7444384889,120.298296635,66.0851031979,120.808929169,95.2725682071,95.2701606928,120.72607384,120.297604867,14.7729639936,52.7929684216,14.7419102676,51.526246654,14.7430332438,47.5559901417,120.297557836,95.0059444971,95.2789570184,14.7435835335,95.273854039,75.5289774295
2015-01-02 20:00:00,81.9324654907,95.2778231866,120.297793005,120.758470757,120.297576036,74.586722847,51.5010344639,14.3028211387,14.7401423861,120.296591168,14.7436621739,120.298125407,66.0850232273,120.808896135,95.2725048509,95.2696721893,120.73568299,120.297594623,14.7672085266,52.8035948226,14.7416327775,51.5003749445,14.7430043831,47.5664476315,120.297571196,95.0024971751,95.2781476363,14.7429867456,95.273587312,75.5249062283
2015-01-02 21:00:00,81.9324588396,95.2772193055,120.298240614,120.758308334,120.297572243,69.1076402584,47.5815784443,14.3059820151,14.7370779747,120.296588975,14.7428555742,120.298185626,66.0849432872,120.808848312,95.272403102,95.2687955715,120.734947321,120.297581555,14.7622238807,52.8162546389,14.7380810616,47.5814014406,14.7429801777,47.574092362,120.297494716,94.944087003,95.2778185541,14.7424376845,95.273313667,75.5185563857
2015-01-02 22:00:00,81.9321749638,95.2764395493,120.298274437,120.757829342,120.297490164,69.0809255603,47.5094253884,14.3090894898,14.7321796314,120.29658072,14.7419536144,120.297894433,66.0848797716,120.808746434,95.2722300824,95.2681299647,120.734400999,120.297559205,14.7573822134,52.8375528963,14.7329971331,47.5094736372,14.7429576788,47.5085874321,120.297291147,87.5680880024,95.2773874138,14.7418068407,95.2729627089,75.5054132489
2015-01-02 23:00:00,81.9319020765,95.2753683685,120.297926678,120.757289315,120.297320428,69.0637922369,47.4995739791,14.3124957137,14.7245666546,120.296567413,14.7405981423,120.297262073,66.0848321872,120.808575663,95.272058168,95.2671317698,120.715723455,120.297520105,14.753304627,52.8433689108,14.7254364324,47.4997926183,14.742937272,47.4951465261,120.296963174,87.563902984,95.2766716164,14.7405232372,95.2726300354,75.4620248222
2015-01-03 00:00:00,81.9315519645,95.2740355571,120.297113322,120.756774334,120.297148012,69.0995603903,51.5278841269,14.3161224831,14.7107269543,120.296543098,14.7364299708,120.296737646,66.0847327331,120.808577538,95.2717371816,95.2661183213,120.740050196,120.297478828,14.7485432997,52.8288633971,14.7118736137,51.527869005,14.7429205401,47.4960874031,120.29671197,87.5628871746,95.2746914315,14.7366444148,95.2722846071,75.0116693099
2015-01-03 01:00:00,81.9311641063,95.2731968551,120.29543133,120.755890856,120.296776237,69.0917823102,51.5269834002,14.3190978433,14.6941127959,120.296487239,14.7334543062,120.295205945,66.0847019165,120.808411593,95.2715580076,95.2650431207,120.746894245,120.297433277,14.7448667911,52.8006475381,14.6952669089,51.5264961851,14.7429217217,47.4952116049,120.296501474,87.5622959836,95.2731691262,14.733707163,95.2723655359,74.9013628312
2015-01-03 02:00:00,81.9309071968,95.2720596118,111.301731387,120.755426504,120.295841654,69.0880165537,51.5277757556,14.3222231422,14.7034905588,120.296470164,14.7367033557,111.301268607,66.0847224733,120.808299911,95.2709141166,95.2636057418,120.750176958,120.297378913,14.7468733884,52.7991880059,14.7044360682,51.5243887834,14.7429342841,47.5867980998,120.296376124,87.9190629803,95.2710416923,14.7368938898,95.2716103015,74.9283210091
2015-01-03 03:00:00,81.9310588689,95.2718269312,110.872175626,120.755078378,120.295578817,69.1419384725,51.5253804517,14.3257541222,14.6904551869,120.296457065,14.7380647681,110.871595433,66.0847966918,120.808163288,95.2707846196,95.2634850964,120.754617482,120.297353358,14.7471520953,52.8021977673,14.6912612656,51.5223503363,14.7429463883,47.643368397,120.296302316,95.009791459,95.2705552635,14.7382674028,95.2715609007,74.9488887668
2015-01-03 04:00:00,81.9313680339,95.2719643298,110.868527425,120.755011559,120.295496764,69.1702028822,51.4981107314,14.330347138,14.6676288089,120.296380761,14.7415529375,66.0853340681,66.0847705873,120.808028425,95.2708124595,95.2642985699,120.755338135,120.297354694,14.7505204578,52.7998110799,14.6683602333,51.4957092931,14.7429782813,47.6547015469,120.296164528,95.0131042844,95.2706834665,14.741484682,95.2715466727,75.0189701106
2015-01-03 05:00:00,81.9315723458,95.2727525586,110.868579895,120.755008311,120.295001829,69.2051593813,47.5086375744,14.3374825668,14.6522511456,120.296392363,14.7428484521,66.0846170312,66.0848115503,120.80767061,95.2711032016,95.2662424934,120.755413303,120.29732426,14.7534023,52.8013916864,14.6530388179,47.5077189808,14.7430216422,47.5051676682,120.296143449,95.1894346369,95.2720436967,14.7425705076,95.2719658138,75.3894720437
2015-01-03 06:00:00,81.9316467178,95.2726727249,110.868567933,120.753930252,120.293336728,74.4680003086,48.3912239136,14.3689216322,14.6419242204,120.296356469,14.744944088,66.0829341378,66.0849126334,120.80341612,95.2706549515,95.2662346258,120.750253996,120.297170404,14.7576903956,52.8020269931,14.6429721807,48.3908375063,14.7430983792,47.6723581666,120.296018558,95.0140203447,95.2719767016,14.7445424417,95.2714976225,75.4648966984
2015-01-03 07:00:00,81.9300017314,95.016369554,110.868588709,111.30262531,120.236706593,69.2365163918,47.505984751,14.7305460667,14.7048564696,120.29622404,14.7512253311,66.0783922074,66.0850697478,111.305013762,95.0144423058,95.0076418322,120.750642195,120.237943844,14.771147848,52.8041959856,14.7061765049,47.5054121292,14.7431672697,47.5063794915,120.295531028,95.0054874294,95.0170667209,14.7507676322,95.0157873,74.7192784021
2015-01-03 08:00:00,75.5078687586,87.8041205011,110.868979639,111.286407331,75.523548875,68.9741084233,47.489460858,14.7386969384,14.7208659367,47.4977501133,14.7533505536,47.4891317443,66.0851793358,111.296955776,87.8024295948,87.7909686956,120.75068378,75.5239337074,14.7779922416,52.8033702554,14.7221952776,47.4902163378,14.7432548829,47.4918839742,47.4992889781,87.5678073451,87.8071302262,14.7529570049,87.7881480473,69.6037043046
2015-01-03 09:00:00,75.5060307124,87.7688642499,110.869529424,90.6754979719,75.5131776104,68.9692272221,47.4891274205,14.740251921,14.7319984827,0.143380335975,14.754337686,2.46012102446,66.0855882879,90.6697704839,87.7697083524,87.5600452292,120.754738769,75.5134226598,14.7807965235,52.8008164078,14.7333534739,47.4909453194,14.7433552632,47.4905641399,0.144175121932,87.5602006112,87.7671257972,14.7538846566,87.7620432333,69.5704386321
2015-01-03 10:00:00,66.0841170768,77.8516809297,110.870449372,77.8669987515,66.0575666079,68.9607190148,47.4893602178,14.7387745629,14.7360250748,0.137151136627,14.7548694903,2.45721338143,66.0853783868,0.0420023696773,77.8517387917,77.8452796724,111.307226526,0.0126319887942,14.7831738879,52.8002922365,14.7373669889,47.4936865142,14.7433680884,47.4903354179,0.136430659468,77.8556094155,77.8543394529,14.7543111869,77.8467081004,69.564325671
2015-01-03 11:00:00,66.1058375921,87.5340302993,110.872423717,87.5555199905,66.0829560493,68.968992443,47.4910294134,14.7347610443,14.7401225149,0.0104279272196,14.7553566923,2.45703204145,66.0850735783,0.0966358258418,87.5347418545,87.533144862,111.294704858,0.0106141700516,14.787595864,52.7995795824,14.7415714568,66.0023455302,14.7433648237,47.4914481694,0.0113856862319,87.5323205297,87.5338017103,14.7545386534,87.5296646435,69.6028463282
2015-01-03 12:00:00,75.5061345377,87.799050611,110.876364708,111.176620814,75.3875694653,69.3314854895,51.6982822136,14.7446900504,14.7495720232,0.0102405934934,14.7560608009,2.457007275,66.0848724766,47.3482987275,87.7987965812,87.7966287502,111.293821154,0.0266293111883,14.7987248077,52.8035583436,14.7524040199,66.0834510367,14.7437715999,47.596223199,0.0110086138944,87.5613020219,87.8016072374,14.7552209545,87.7842057582,69.6106567501
2015-01-03 13:00:00,75.5093652757,87.805603278,110.921917581,111.287371072,75.5237660715,74.9974452122,51.7651209789,14.743003111,14.7518671896,0.0103904318904,14.7597636526,2.45703223861,66.0848454052,111.295745445,87.8028826501,87.80162472,111.295666482,75.5236156174,14.8120757788,52.8126805164,14.754255609,66.0849157077,14.7436299216,47.7470953735,0.011100383034,87.5621725259,87.8098476434,14.7584593005,87.7888619984,75.001386373
2015-01-03 14:00:00,75.5260299774,87.8634872398,120.731642501,111.301070455,75.5262594685,75.5100614066,66.0631058228,14.7440141919,14.7878139943,0.023810612572,14.7917965247,2.45699650921,66.0849231529,111.299991715,87.8317901519,87.8316133907,111.304446721,75.5241674224,14.8807707987,66.0656959335,14.7912606321,66.0861507533,14.7439798665,47.7672757069,0.0232060180563,87.569048207,87.8689822912,14.7899069165,87.8160951716,75.5141663583
2015-01-03 15:00:00,81.9311771143,103.601230072,120.742811265,120.757267676,103.59590114,75.5252469424,66.0822496185,14.7538117088,16.1465744631,0.143320056617,16.1513680515,2.45716830381,66.0854696827,120.772290394,103.59380195,103.592623859,120.761938822,103.59602559,16.1932786063,66.0825899442,16.1504246725,66.0870912763,14.7504787959,58.9710389582,0.14270096552,103.57520602,103.602785757,16.1495131742,103.593223391,75.5337525686
